"","x_box","y_box","width","high","onpix","x_bar","y_bar","x2_bar","y2_bar","xy_bar","x2y_bar","xy2_bar","x_ege","x_egvy","y_ege","y_egvx","letter"
"5616",1,3,3,2,1,6,4,1,7,7,2,10,0,7,2,8,"L"
"5617",3,6,3,4,1,0,1,6,6,0,1,5,0,8,0,8,"L"
"5618",2,6,2,4,0,0,2,5,6,0,0,7,0,8,0,8,"L"
"5619",2,5,4,4,2,7,4,1,8,8,2,10,0,7,2,8,"L"
"5620",4,9,5,4,3,9,4,3,4,12,7,11,3,10,4,10,"L"
"5621",2,6,3,4,2,3,4,3,8,2,1,8,0,7,1,6,"L"
"5622",3,7,4,5,3,5,5,2,8,7,2,9,1,7,3,7,"L"
"5623",3,6,5,4,5,8,8,3,5,5,7,9,6,11,6,5,"L"
"5624",2,1,2,3,1,4,4,5,7,2,2,5,1,7,1,6,"L"
"5625",5,10,7,8,4,7,3,2,9,7,1,9,1,6,3,7,"L"
"5626",2,4,4,3,2,6,4,1,8,8,2,11,0,7,2,8,"L"
"5627",3,7,3,5,1,0,1,5,6,0,0,6,0,8,0,8,"L"
"5628",7,11,6,6,3,10,2,4,4,12,5,13,2,7,5,9,"L"
"5629",3,8,4,6,1,0,0,6,6,0,1,5,0,8,0,8,"L"
"5630",3,7,4,5,2,4,5,1,9,7,2,11,0,8,2,7,"L"
"5631",1,4,2,3,1,7,4,1,7,7,2,10,0,7,2,8,"L"
"5632",4,6,5,4,3,6,6,7,6,6,6,8,2,8,4,10,"L"
"5633",2,6,2,4,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5634",4,11,6,8,8,7,8,3,5,6,6,10,6,11,7,5,"L"
"5635",2,6,2,4,1,0,2,5,6,0,0,7,0,8,0,8,"L"
"5636",4,9,4,5,2,9,3,4,5,12,4,13,2,6,5,9,"L"
"5637",1,3,3,1,1,6,4,1,7,7,2,9,0,7,2,8,"L"
"5638",5,10,6,8,4,7,4,2,8,7,1,8,1,6,3,7,"L"
"5639",3,7,4,5,3,5,4,5,7,2,2,5,1,6,1,5,"L"
"5640",1,4,2,3,1,6,4,2,7,7,2,9,0,7,2,8,"L"
"5641",4,8,6,7,6,7,6,5,5,7,7,7,3,9,8,11,"L"
"5642",5,10,5,5,3,8,5,3,5,12,7,11,2,9,6,9,"L"
"5643",2,7,3,5,1,0,2,3,5,1,0,8,0,8,0,8,"L"
"5644",4,10,6,8,3,3,4,3,10,2,0,7,0,7,1,5,"L"
"5645",5,12,5,7,3,10,2,3,4,12,4,11,2,8,4,10,"L"
"5646",9,14,9,8,5,7,4,4,5,12,8,12,4,9,6,10,"L"
"5647",3,9,4,6,2,7,4,0,9,9,2,11,0,7,2,8,"L"
"5648",3,7,5,5,2,6,3,2,8,7,2,10,0,7,2,8,"L"
"5649",2,5,3,3,1,4,4,4,7,2,2,6,1,7,1,6,"L"
"5650",2,3,2,5,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5651",5,11,6,8,4,10,3,2,7,9,2,9,4,5,5,9,"L"
"5652",4,9,5,7,3,6,4,4,8,5,2,6,1,6,2,6,"L"
"5653",2,5,4,3,2,7,4,1,8,8,2,10,0,7,3,8,"L"
"5654",3,8,4,6,2,4,3,6,7,1,1,5,1,6,1,6,"L"
"5655",2,4,3,3,1,5,4,4,7,2,2,5,1,7,1,6,"L"
"5656",1,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8,"L"
"5657",4,3,4,5,1,1,0,6,6,0,1,4,0,8,0,8,"L"
"5658",6,11,6,6,3,8,4,3,5,12,7,12,3,8,6,9,"L"
"5659",4,10,6,8,4,5,5,1,9,6,2,10,1,7,3,7,"L"
"5660",6,11,8,8,10,7,7,3,6,6,7,11,6,11,7,5,"L"
"5661",2,5,4,4,2,7,4,1,7,9,2,10,0,7,2,8,"L"
"5662",2,3,3,2,1,6,4,2,8,8,2,10,0,7,2,8,"L"
"5663",3,6,4,6,4,8,6,5,5,6,7,8,3,8,8,11,"L"
"5664",4,8,5,6,4,3,4,4,7,2,0,8,0,6,1,6,"L"
"5665",5,9,6,7,5,5,6,5,6,6,5,9,8,7,4,10,"L"
"5666",2,6,3,4,1,0,1,5,6,0,0,6,0,8,0,8,"L"
"5667",3,2,3,3,2,4,4,5,7,2,1,6,1,7,1,6,"L"
"5668",2,3,3,2,1,7,4,1,8,8,2,10,0,7,2,8,"L"
"5669",5,10,5,5,3,10,3,3,3,11,6,10,3,10,4,10,"L"
"5670",2,7,3,5,2,4,4,6,7,2,2,5,1,6,1,6,"L"
"5671",5,9,5,5,3,7,5,3,6,11,6,11,2,7,6,8,"L"
"5672",5,11,6,8,2,0,0,7,6,0,1,4,0,8,0,8,"L"
"5673",2,4,3,6,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5674",3,10,3,8,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5675",4,9,6,6,3,7,3,2,8,7,2,8,1,6,2,7,"L"
"5676",5,10,7,8,4,7,3,1,9,9,2,11,0,7,3,9,"L"
"5677",4,8,5,6,2,5,3,1,9,6,1,10,0,7,2,7,"L"
"5678",7,11,9,9,7,9,7,8,6,6,6,7,6,7,9,15,"L"
"5679",4,9,4,7,1,0,0,6,6,0,1,5,0,8,0,8,"L"
"5680",3,9,5,7,3,5,5,2,8,6,1,10,0,6,3,7,"L"
"5681",7,10,9,7,7,6,6,9,5,6,6,9,3,7,6,13,"L"
"5682",3,6,4,4,2,5,3,5,8,2,2,4,1,6,1,5,"L"
"5683",4,11,6,8,3,4,4,1,10,6,1,11,0,7,3,6,"L"
"5684",2,6,3,4,1,0,1,5,6,0,0,6,0,8,0,8,"L"
"5685",5,11,7,8,5,9,3,1,8,9,2,10,3,6,5,10,"L"
"5686",1,0,1,1,0,2,2,5,5,1,1,6,0,8,0,8,"L"
"5687",0,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8,"L"
"5688",1,4,3,3,1,6,5,2,9,7,2,10,0,7,3,7,"L"
"5689",3,2,4,3,2,5,4,5,7,2,2,5,1,7,1,6,"L"
"5690",4,11,6,9,5,8,4,0,8,9,3,10,2,5,3,9,"L"
"5691",5,11,5,6,3,7,4,3,5,11,7,12,3,7,6,8,"L"
"5692",2,5,4,3,2,7,3,2,8,8,2,9,1,7,3,8,"L"
"5693",1,3,2,1,1,7,3,1,6,9,3,10,0,7,2,9,"L"
"5694",2,5,4,4,2,6,4,1,8,8,2,10,0,7,2,8,"L"
"5695",4,9,4,7,2,0,2,4,6,1,0,8,0,8,0,8,"L"
"5696",3,7,4,5,2,6,4,1,9,8,2,11,0,7,2,8,"L"
"5697",4,10,4,8,1,0,0,6,6,0,0,5,0,8,0,8,"L"
"5698",6,14,6,8,4,8,4,3,4,12,8,11,4,9,6,10,"L"
"5699",4,8,5,6,2,3,1,7,9,0,1,3,0,7,1,5,"L"
"5700",6,15,6,8,4,7,5,3,5,11,7,11,3,8,6,9,"L"
"5701",5,11,6,8,5,3,4,3,8,2,0,8,0,7,1,5,"L"
"5702",2,2,3,4,2,4,4,5,7,2,2,5,1,6,1,6,"L"
"5703",3,7,3,5,1,0,1,6,6,0,1,6,0,8,0,8,"L"
"5704",5,11,7,8,4,7,3,2,8,7,2,8,1,6,3,7,"L"
"5705",4,10,4,8,1,0,1,5,6,0,0,6,0,8,0,8,"L"
"5706",3,3,4,5,1,1,0,6,6,0,1,5,0,8,0,8,"L"
"5707",4,10,6,7,4,8,4,0,8,10,3,10,0,7,3,9,"L"
"5708",2,3,2,2,1,4,3,4,8,2,2,5,0,7,1,6,"L"
"5709",4,9,5,7,3,3,4,3,9,2,0,7,0,7,1,5,"L"
"5710",1,3,2,1,0,6,4,1,7,8,2,10,0,7,2,9,"L"
"5711",1,0,2,1,0,2,1,6,5,0,2,5,0,8,0,8,"L"
"5712",3,7,5,5,3,7,3,2,7,8,2,9,2,5,3,8,"L"
"5713",4,10,6,7,7,6,7,3,6,7,7,11,5,11,6,5,"L"
"5714",5,9,5,5,3,10,4,3,3,12,7,11,3,10,4,10,"L"
"5715",7,14,7,8,4,6,5,4,5,12,9,11,3,9,7,8,"L"
"5716",2,1,3,2,1,4,3,5,6,2,3,4,1,7,0,6,"L"
"5717",1,4,3,3,1,6,5,1,6,8,3,10,1,7,2,9,"L"
"5718",3,10,4,7,4,3,4,4,7,2,0,8,0,6,1,6,"L"
"5719",5,11,6,8,4,3,4,4,9,2,0,7,0,7,1,5,"L"
"5720",6,9,8,8,7,7,7,4,6,7,7,8,3,8,9,10,"L"
"5721",2,2,3,4,2,4,4,4,7,2,1,6,0,7,1,6,"L"
"5722",3,7,4,5,3,7,4,1,7,8,2,10,0,7,2,8,"L"
"5723",1,4,2,3,1,7,3,1,6,8,2,10,0,7,2,8,"L"
"5724",4,10,5,7,4,4,4,3,8,2,1,7,0,6,1,6,"L"
"5725",5,11,8,9,9,7,8,3,6,5,7,11,5,11,9,7,"L"
"5726",2,7,2,5,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5727",5,10,6,8,4,5,3,6,9,1,1,4,1,6,1,5,"L"
"5728",3,10,3,7,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5729",2,4,4,3,1,6,4,1,8,8,2,10,0,7,2,8,"L"
"5730",3,7,4,5,2,4,4,3,8,2,1,7,0,7,1,6,"L"
"5731",6,15,6,8,4,5,7,4,6,12,9,12,3,8,7,7,"L"
"5732",2,4,4,3,2,7,4,1,8,8,2,10,0,7,2,8,"L"
"5733",2,6,3,4,2,5,4,3,7,6,2,8,1,6,2,7,"L"
"5734",3,6,3,4,1,0,1,6,6,0,0,6,0,8,0,8,"L"
"5735",2,3,4,2,1,7,3,1,6,8,2,10,1,6,3,8,"L"
"5736",1,0,1,0,0,2,1,5,4,1,2,5,0,8,0,8,"L"
"5737",4,9,6,6,4,5,5,2,9,4,2,7,3,7,2,5,"L"
"5738",2,5,3,4,2,4,4,4,7,2,1,6,0,7,1,6,"L"
"5739",2,7,4,5,3,9,3,1,5,9,3,9,1,6,2,9,"L"
"5740",3,4,3,6,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5741",3,6,4,4,2,7,3,2,9,7,1,9,0,7,2,8,"L"
"5742",1,3,2,1,1,6,5,1,7,8,3,10,0,7,2,8,"L"
"5743",1,4,2,2,1,7,4,1,7,8,2,10,0,7,2,8,"L"
"5744",2,7,2,5,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5745",4,10,5,8,3,3,5,1,9,6,1,11,0,7,3,6,"L"
"5746",3,8,4,6,1,0,1,6,6,0,0,6,0,8,0,8,"L"
"5747",1,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8,"L"
"5748",3,3,3,5,1,0,1,6,6,0,1,6,0,8,0,8,"L"
"5749",4,5,5,5,4,8,7,4,5,7,6,8,3,8,8,11,"L"
"5750",3,7,5,5,2,6,3,2,8,7,2,7,1,6,2,7,"L"
"5751",4,8,5,6,3,6,4,3,7,6,1,8,1,6,3,7,"L"
"5752",4,9,4,4,2,8,5,3,5,12,7,11,2,8,6,8,"L"
"5753",4,9,4,7,1,0,0,6,6,0,0,5,0,8,0,8,"L"
"5754",2,1,2,2,1,5,3,5,7,2,2,4,1,7,1,6,"L"
"5755",3,9,4,6,3,3,5,1,8,3,1,9,0,7,1,6,"L"
"5756",3,9,5,6,3,8,3,0,8,10,3,11,0,7,2,9,"L"
"5757",1,3,2,2,1,7,4,1,7,8,2,10,0,7,2,8,"L"
"5758",4,9,6,7,3,6,3,2,9,7,1,9,0,6,2,7,"L"
"5759",4,11,5,8,3,9,2,1,7,9,2,10,1,6,3,9,"L"
"5760",2,6,2,4,0,0,2,5,6,0,0,7,0,8,0,8,"L"
"5761",1,0,1,0,0,2,1,6,4,0,3,4,0,8,0,8,"L"
"5762",2,7,4,5,4,7,7,3,4,7,6,10,5,10,6,5,"L"
"5763",4,9,4,7,3,0,2,4,6,1,0,8,0,8,0,8,"L"
"5764",4,10,4,8,1,0,1,6,6,0,0,6,0,8,0,8,"L"
"5765",4,7,5,5,3,7,4,1,8,8,2,10,0,6,2,8,"L"
"5766",5,11,4,6,2,10,2,3,4,13,4,11,2,8,5,9,"L"
"5767",5,9,7,7,3,6,4,1,9,8,2,10,0,7,2,8,"L"
"5768",5,10,7,8,9,7,7,3,5,7,7,10,6,11,6,6,"L"
"5769",2,7,4,5,2,9,4,1,6,9,3,10,0,6,2,10,"L"
"5770",1,0,1,0,0,3,1,6,4,1,3,4,0,8,0,8,"L"
"5771",4,9,6,7,7,7,7,3,6,8,7,10,7,10,7,5,"L"
"5772",3,6,3,4,1,1,0,6,6,0,1,5,0,8,0,8,"L"
"5773",4,10,4,7,1,0,1,5,6,0,0,6,0,8,0,8,"L"
"5774",3,3,3,5,1,0,1,6,6,0,0,6,0,8,0,8,"L"
"5775",2,7,3,5,1,0,1,4,5,1,1,7,0,8,0,8,"L"
"5776",3,6,4,4,3,6,7,9,5,6,6,9,3,8,5,11,"L"
"5777",5,5,5,7,1,0,0,7,6,0,1,4,0,8,0,8,"L"
"5778",1,3,2,2,1,7,4,2,7,7,2,9,0,7,2,8,"L"
"5779",4,9,6,7,4,9,4,1,7,9,2,10,3,6,4,9,"L"
"5780",6,9,8,7,6,6,6,8,6,6,6,9,6,7,5,11,"L"
"5781",3,8,5,6,4,4,4,4,7,2,1,6,1,6,1,6,"L"
"5782",1,3,2,1,1,6,4,1,8,8,3,10,0,7,2,8,"L"
"5783",4,8,5,7,5,8,5,4,4,6,7,7,3,8,8,11,"L"
"5784",4,11,6,8,4,7,4,2,7,8,2,9,2,5,3,7,"L"
"5785",4,8,6,6,3,5,4,1,10,7,2,11,0,7,3,7,"L"
"5786",1,3,3,2,1,7,4,1,7,8,2,10,0,7,2,8,"L"
"5787",2,7,3,5,3,4,4,4,6,3,1,7,1,6,1,6,"L"
"5788",6,10,5,5,3,9,2,3,3,11,8,11,3,10,4,10,"L"
"5789",4,9,4,4,2,10,4,3,3,11,6,10,3,10,4,10,"L"
"5790",2,6,4,4,2,9,4,1,7,10,3,10,0,7,2,10,"L"
"5791",3,8,4,6,3,5,5,2,8,6,2,10,0,7,3,7,"L"
"5792",5,9,7,7,5,8,4,1,8,9,2,10,1,6,3,9,"L"
"5793",2,2,3,4,2,5,4,5,7,2,2,5,1,6,1,6,"L"
"5794",4,4,4,6,1,0,0,6,6,0,1,5,0,8,0,8,"L"
"5795",3,7,4,5,1,0,0,6,6,0,1,5,0,8,0,8,"L"
"5796",4,7,5,5,3,7,4,1,8,8,2,10,0,7,2,8,"L"
"5797",3,8,5,6,3,7,4,0,7,8,3,10,0,7,2,8,"L"
"5798",6,15,6,8,3,7,3,3,5,12,4,13,2,7,6,8,"L"
"5799",3,4,3,7,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5800",2,4,3,3,1,6,4,1,8,8,2,10,0,7,2,8,"L"
"5801",4,10,6,7,8,7,8,3,6,5,6,10,5,11,8,8,"L"
"5802",7,13,6,7,3,5,5,3,8,10,4,13,2,5,6,7,"L"
"5803",4,10,5,8,4,6,4,4,9,2,2,5,1,6,2,5,"L"
"5804",2,3,3,2,1,4,4,4,7,2,2,6,0,7,1,6,"L"
"5805",3,10,4,7,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5806",4,9,5,6,2,7,4,0,9,9,2,10,0,7,2,8,"L"
"5807",3,8,5,6,3,8,4,1,8,9,3,10,0,7,2,9,"L"
"5808",4,7,5,5,3,6,4,5,9,2,2,4,1,6,2,5,"L"
"5809",3,9,5,7,3,7,5,1,7,8,2,10,0,6,2,8,"L"
"5810",4,10,5,8,3,5,3,6,8,1,2,4,1,6,1,5,"L"
"5811",3,8,4,6,3,7,3,4,6,6,2,7,1,6,2,7,"L"
"5812",4,9,6,6,3,5,4,3,9,6,1,7,1,6,3,6,"L"
"5813",4,9,6,7,4,7,4,1,8,8,2,10,0,7,3,8,"L"
"5814",3,7,4,5,3,5,5,4,7,3,2,6,4,6,1,6,"L"
"5815",2,6,3,4,1,0,1,5,6,0,0,6,0,8,0,8,"L"
"5816",8,13,8,7,5,8,4,3,5,11,6,11,3,7,7,8,"L"
"5817",2,5,4,4,2,7,4,1,8,8,2,10,0,7,2,8,"L"
"5818",3,7,4,5,1,0,0,6,6,0,1,5,0,8,0,8,"L"
"5819",3,7,3,5,1,1,1,5,5,0,1,6,0,8,0,8,"L"
"5820",3,9,4,7,2,0,2,4,6,1,0,8,0,8,0,8,"L"
"5821",2,7,4,5,5,8,8,3,4,6,6,9,5,11,6,5,"L"
"5822",4,10,4,5,2,10,3,2,5,12,3,11,2,9,4,10,"L"
"5823",4,8,6,7,5,7,7,4,5,6,7,9,4,8,8,8,"L"
"5824",6,12,6,6,4,9,4,3,4,12,7,11,3,10,5,11,"L"
"5825",3,7,3,5,1,0,0,6,6,0,1,5,0,8,0,8,"L"
"5826",4,8,6,6,7,8,7,3,5,7,7,9,7,9,6,6,"L"
"5827",2,7,2,5,1,0,2,5,6,0,0,7,0,8,0,8,"L"
"5828",2,0,2,1,0,2,0,6,4,0,3,4,0,8,0,8,"L"
"5829",1,3,2,1,1,6,5,1,7,8,3,10,0,7,2,8,"L"
"5830",2,0,2,1,0,2,1,6,5,0,2,4,0,8,0,8,"L"
"5831",2,1,3,2,1,4,4,3,8,2,1,7,0,7,1,6,"L"
"5832",4,9,5,8,5,8,7,3,6,6,7,9,3,8,7,8,"L"
"5833",4,11,6,8,9,7,7,3,5,7,7,10,7,11,8,5,"L"
"5834",3,9,4,6,2,0,2,4,6,1,0,8,0,8,0,8,"L"
"5835",6,10,5,5,2,6,5,3,7,10,4,13,2,6,6,8,"L"
"5836",4,10,4,8,1,0,1,6,6,0,0,6,0,8,0,8,"L"
"5837",2,6,3,4,2,4,3,8,7,1,2,4,1,6,1,6,"L"
"5838",5,9,7,7,4,5,4,2,9,6,2,8,1,6,3,6,"L"
"5839",4,8,5,6,3,4,5,1,9,7,2,11,0,7,3,7,"L"
"5840",4,10,5,7,3,5,3,7,7,2,2,4,1,6,1,5,"L"
"5841",5,10,6,7,5,4,4,4,8,2,1,6,1,6,1,5,"L"
"5842",5,8,6,7,5,8,6,5,5,7,7,9,3,9,8,8,"L"
"5843",3,7,3,5,1,0,1,6,6,0,0,6,0,8,0,8,"L"
"5844",9,13,7,7,4,9,2,4,4,12,5,13,2,7,6,9,"L"
"5845",5,9,7,7,4,5,3,3,9,6,1,9,1,6,3,7,"L"
"5846",4,11,4,8,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5847",3,6,4,4,2,9,3,2,6,9,2,10,1,5,3,9,"L"
"5848",3,7,4,5,2,7,4,2,8,7,2,8,1,6,3,8,"L"
"5849",5,11,7,8,5,10,4,1,8,10,2,10,0,6,3,10,"L"
"5850",0,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8,"L"
"5851",4,9,5,7,3,3,3,7,8,1,0,5,1,6,1,6,"L"
"5852",4,10,5,8,3,4,4,1,9,6,1,10,0,7,2,7,"L"
"5853",3,8,4,6,2,0,2,4,6,1,0,7,0,8,0,8,"L"
"5854",4,8,5,6,4,8,5,8,6,5,7,8,3,6,6,11,"L"
"5855",4,7,5,5,2,5,4,2,9,6,2,9,1,6,2,7,"L"
"5856",6,11,8,8,5,7,5,0,8,9,3,11,2,6,4,7,"L"
"5857",3,5,4,3,2,4,4,4,8,2,1,5,1,7,1,6,"L"
"5858",4,10,5,8,3,5,4,3,8,5,1,7,1,6,3,6,"L"
"5859",4,9,6,7,4,6,5,0,8,8,2,11,0,7,2,8,"L"
"5860",4,8,5,7,5,8,7,5,6,7,6,8,3,8,8,11,"L"
"5861",6,10,8,8,7,6,6,6,6,6,5,8,6,7,4,10,"L"
"5862",6,11,8,8,6,5,4,2,8,6,1,9,1,6,3,7,"L"
"5863",2,7,2,5,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5864",4,10,4,8,1,0,1,5,6,0,0,6,0,8,0,8,"L"
"5865",3,7,5,5,2,3,3,6,8,1,0,6,0,7,1,6,"L"
"5866",3,9,4,6,3,6,5,0,8,8,3,11,0,8,2,8,"L"
"5867",3,6,4,5,4,9,7,4,6,6,6,9,2,8,7,10,"L"
"5868",2,5,3,4,2,7,4,1,7,8,2,9,0,7,2,8,"L"
"5869",4,8,5,7,5,7,6,4,5,7,7,8,4,9,9,11,"L"
"5870",3,3,4,4,1,1,0,6,6,0,1,5,0,8,0,8,"L"
"5871",5,9,7,8,6,7,7,4,5,7,7,8,3,8,8,9,"L"
"5872",3,6,4,4,2,5,3,1,8,8,2,10,0,7,2,7,"L"
"5873",2,5,3,4,2,7,4,1,8,8,2,10,0,7,2,8,"L"
"5874",6,11,9,8,11,7,8,3,6,5,7,10,6,12,10,6,"L"
"5875",2,5,3,4,1,5,5,1,9,7,2,11,0,7,2,8,"L"
"5876",4,9,6,6,3,7,3,1,8,8,2,10,2,5,4,7,"L"
"5877",2,3,3,2,1,7,4,2,7,8,2,10,0,7,2,8,"L"
"5878",3,7,5,5,2,4,2,7,7,1,2,4,1,6,0,6,"L"
"5879",2,4,4,3,2,6,4,1,8,8,2,11,0,7,2,8,"L"
"5880",4,9,4,7,2,0,2,4,6,1,0,7,0,8,0,8,"L"
"5881",2,5,3,4,2,4,4,5,7,2,2,6,1,6,1,6,"L"
"5882",1,3,2,2,1,7,4,1,7,7,2,10,0,7,2,8,"L"
"5883",3,8,3,6,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5884",2,5,4,3,2,7,4,1,8,8,2,10,0,7,2,8,"L"
"5885",5,11,6,8,6,6,6,6,5,6,5,8,5,7,4,10,"L"
"5886",3,6,4,6,4,8,6,5,4,7,7,8,3,8,7,10,"L"
"5887",6,11,7,8,7,6,6,9,5,6,6,8,3,7,5,12,"L"
"5888",3,6,4,4,2,5,3,3,9,5,2,8,1,6,2,6,"L"
"5889",5,9,5,7,2,0,1,5,6,0,1,6,0,8,0,8,"L"
"5890",1,3,2,2,1,7,4,2,7,7,2,9,0,7,2,8,"L"
"5891",4,9,5,7,4,3,3,5,7,1,0,7,0,6,0,6,"L"
"5892",8,15,8,9,5,7,4,3,4,12,7,11,4,7,7,8,"L"
"5893",3,6,4,4,2,5,3,6,9,2,2,4,1,6,1,5,"L"
"5894",2,4,3,3,1,7,4,1,7,9,3,10,0,6,3,8,"L"
"5895",2,4,4,3,2,6,4,1,9,7,2,10,0,7,2,8,"L"
"5896",3,6,4,4,3,9,4,1,6,9,2,9,1,6,2,9,"L"
"5897",3,7,5,5,2,6,4,1,9,8,2,11,0,8,2,8,"L"
"5898",3,5,3,3,2,4,3,5,6,2,2,5,1,6,0,6,"L"
"5899",3,9,4,7,3,7,4,2,8,7,1,8,1,6,2,7,"L"
"5900",3,7,4,5,3,9,3,1,6,9,2,9,1,6,2,9,"L"
"5901",1,3,2,2,1,6,5,2,8,7,3,9,0,7,2,8,"L"
"5902",3,7,4,5,2,4,3,5,8,1,1,5,0,7,1,5,"L"
"5903",2,3,3,2,1,7,4,2,7,8,2,10,0,7,2,8,"L"
"5904",2,3,2,1,1,4,4,4,6,2,2,5,1,7,1,6,"L"
"5905",2,4,2,3,1,4,4,4,8,2,1,6,0,7,1,6,"L"
"5906",3,6,5,4,3,6,4,1,8,8,2,11,0,7,2,8,"L"
"5907",2,7,3,5,2,8,4,3,7,7,2,8,1,6,2,8,"L"
"5908",3,9,4,7,3,6,4,1,8,8,2,10,0,7,2,8,"L"
"5909",5,9,5,4,3,7,5,3,5,12,7,11,3,8,6,8,"L"
"5910",5,9,7,7,5,6,4,2,7,7,2,9,1,6,3,8,"L"
"5911",4,10,6,7,8,8,8,3,5,5,7,10,6,12,8,8,"L"
"5912",4,11,5,8,3,6,4,0,9,8,2,11,0,7,2,8,"L"
"5913",3,4,4,7,1,0,1,6,6,0,0,6,0,8,0,8,"L"
"5914",4,8,6,6,3,10,3,2,8,9,2,9,1,6,3,9,"L"
"5915",2,3,2,2,1,4,5,2,7,3,2,8,0,7,1,6,"L"
"5916",4,9,5,7,3,3,3,6,8,1,0,6,0,6,1,6,"L"
"5917",4,8,6,6,4,7,4,1,8,8,2,9,1,6,3,8,"L"
"5918",2,5,4,4,2,6,4,1,8,8,2,10,0,7,2,8,"L"
"5919",3,6,3,4,2,0,2,4,5,1,1,7,0,8,0,8,"L"
"5920",3,8,4,6,2,9,3,1,7,9,2,10,0,7,3,9,"L"
"5921",5,9,5,7,1,0,0,7,6,0,1,4,0,8,0,8,"L"
"5922",1,3,2,2,1,7,4,2,7,7,2,9,0,7,2,8,"L"
"5923",6,14,6,8,4,10,3,4,3,12,6,10,4,9,6,9,"L"
"5924",3,5,4,4,3,7,8,4,6,7,6,8,2,8,7,10,"L"
"5925",1,0,2,1,0,2,1,6,5,0,2,4,0,8,0,8,"L"
"5926",5,9,5,5,3,7,5,3,5,12,7,11,3,8,6,9,"L"
"5927",6,11,6,6,4,8,4,3,4,12,7,11,3,9,6,9,"L"
"5928",3,8,4,6,1,0,1,6,6,0,0,6,0,8,0,8,"L"
"5929",2,7,3,5,2,5,5,2,8,3,2,7,0,7,1,6,"L"
"5930",1,0,2,1,0,2,1,6,4,0,3,4,0,8,0,8,"L"
"5931",1,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8,"L"
"5932",3,4,3,6,1,0,1,6,6,0,0,6,0,8,0,8,"L"
"5933",4,7,5,5,4,6,8,8,5,7,5,10,3,7,4,11,"L"
"5934",3,9,5,7,3,6,5,0,8,9,3,11,0,7,3,8,"L"
"5935",2,2,3,3,2,4,4,5,7,2,2,6,1,7,1,6,"L"
"5936",7,13,6,7,3,8,3,3,5,11,4,13,2,7,6,8,"L"
"5937",6,12,5,7,4,5,6,3,6,12,8,12,3,7,7,8,"L"
"5938",4,9,6,6,7,6,7,3,6,7,7,11,6,11,6,5,"L"
"5939",3,8,5,6,6,6,7,3,6,8,7,11,6,10,5,6,"L"
"5940",2,4,2,3,1,5,4,5,7,2,2,4,1,7,1,6,"L"
"5941",2,0,2,1,0,2,0,6,4,0,3,4,0,8,0,8,"L"
"5942",5,11,7,8,5,7,4,1,8,8,2,10,0,6,3,8,"L"
"5943",4,9,5,7,2,2,4,2,9,2,0,8,0,7,1,5,"L"
"5944",3,4,3,3,2,4,3,4,6,2,2,6,0,7,0,6,"L"
"5945",3,10,4,8,2,0,2,3,6,1,0,8,0,8,0,8,"L"
"5946",3,8,3,6,1,0,1,5,6,0,0,6,0,8,0,8,"L"
"5947",3,10,4,7,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5948",5,9,7,7,5,5,5,1,8,7,2,11,2,9,3,7,"L"
"5949",3,8,4,6,1,0,1,6,6,0,0,6,0,8,0,8,"L"
"5950",2,3,3,2,1,7,4,1,8,8,2,10,0,7,2,8,"L"
"5951",3,2,3,3,2,4,4,3,8,2,1,7,0,7,1,6,"L"
"5952",2,5,4,3,2,6,4,1,8,8,2,10,0,7,2,8,"L"
"5953",3,8,5,6,3,3,5,1,8,3,1,9,0,7,1,6,"L"
"5954",3,9,5,7,3,8,4,2,7,8,2,8,1,6,2,9,"L"
"5955",4,11,6,9,3,3,4,2,10,2,0,8,0,7,1,5,"L"
"5956",2,5,3,4,2,4,4,4,7,2,1,6,0,7,1,6,"L"
"5957",3,9,3,6,1,0,1,5,6,0,0,7,0,8,0,8,"L"
"5958",3,6,4,4,2,7,3,2,7,7,2,8,1,6,2,7,"L"
"5959",4,4,4,6,1,0,0,6,6,0,1,5,0,8,0,8,"L"
"5960",4,9,6,6,6,5,7,3,6,8,7,11,7,11,6,7,"L"
"5961",1,4,3,3,1,7,3,1,7,8,2,10,0,7,2,8,"L"
"5962",3,5,4,4,3,8,9,4,5,6,6,9,3,8,7,10,"L"
